strategy,chunk_id,parent_document_id,file_name,doc_type,page_number,char_count,word_count,text_preview
small_recursive,doc_00001_chunk_075,doc_00001,cui-ssp-template-final.docx,docx,,434,56,Update malicious code protection mechanisms when new releases are available.  Implemented  Planned to be Implemented  Not Applicable  Current implementation or planned implementation details. If “Not 
small_recursive,doc_00001_chunk_076,doc_00001,cui-ssp-template-final.docx,docx,,451,53,"Implemented  Planned to be Implemented  Not Applicable  Current implementation or planned implementation details. If “Not Applicable,” provide rationale.  Monitor organizational systems, including inb"
small_recursive,doc_00001_chunk_077,doc_00001,cui-ssp-template-final.docx,docx,,258,32,"Identify unauthorized use of organizational systems.  Implemented  Planned to be Implemented  Not Applicable  Current implementation or planned implementation details. If “Not Applicable,” provide rat"
small_recursive,doc_00002_chunk_000,doc_00002,NIST.CSWP.29.pdf,pdf,0.0,195,24,"National Institute of Standards and Technology This publication is available free of charge from: https://doi.org/10.6028/NIST.CSWP.29 February 26, 2024 The NIST Cybersecurity Framework (CSF) 2.0"
small_recursive,doc_00003_chunk_000,doc_00003,NIST.CSWP.29.pdf,pdf,1.0,442,68,"T he NIST Cybersecurity Framework (CSF) 2.0 i NIST CSWP 29 February 26, 2024 Abstract T he NIST Cybersecurity Framework (CSF) 2.0 provides guidance to industry, government agencies, and other organiza"
small_recursive,doc_00003_chunk_001,doc_00003,NIST.CSWP.29.pdf,pdf,1.0,491,69,"cybersecurity efforts. The CSF does not prescribe how outcomes should be achieved. Rather, it links to online resources that provide additional guidance on practices and controls that could be used to"
small_recursive,doc_00003_chunk_002,doc_00003,NIST.CSWP.29.pdf,pdf,1.0,427,55,management; enterprise risk management; Profiles; Tiers. Audience Individuals responsible for developing and leading cybersecurity programs are the primary audience for the CSF. The CSF can also be us
small_recursive,doc_00003_chunk_003,doc_00003,NIST.CSWP.29.pdf,pdf,1.0,469,62,"auditors — to guide their cybersecurity-related decisions. Additionally, the CSF can be useful to those making and influencing policy (e.g., associations, professional organizations, regulators) who s"
small_recursive,doc_00003_chunk_004,doc_00003,NIST.CSWP.29.pdf,pdf,1.0,484,69,available on the NIST CSF website. Suggestions for additional resources to reference on the NIST CSF website can always be shared with NIST at cyberframework@nist.gov. Note to Readers Unless otherwise
small_recursive,doc_00004_chunk_000,doc_00004,NIST.CSWP.29.pdf,pdf,2.0,457,77,"NIST CSWP 29 The NIST Cybersecurity Framework (CSF) 2.0 February 26, 2024 ii Acknowledgments The CSF is the result of a multi-year collaborative effort across industry, academia, and government in the"
small_recursive,doc_00004_chunk_001,doc_00004,NIST.CSWP.29.pdf,pdf,2.0,44,5,shared with NIST at cyberframework@nist.gov.
small_recursive,doc_00005_chunk_000,doc_00005,NIST.CSWP.29.pdf,pdf,3.0,367,29,"NIST CSWP 29 The NIST Cybersecurity Framework (CSF) 2.0 February 26, 2024 iii Table of Contents 1. Cybersecurity Framework (CSF) Overview .............................................................."
small_recursive,doc_00005_chunk_001,doc_00005,NIST.CSWP.29.pdf,pdf,3.0,378,27,3. Introduction to CSF Profiles and Tiers .............................................................................................6 4. Introduction to Online Resources That Supplement the CSF ...
small_recursive,doc_00005_chunk_002,doc_00005,NIST.CSWP.29.pdf,pdf,3.0,432,17,Appendix A. CSF Core ....................................................................................................................... 15 Appendix B. CSF Tiers ..................................
small_recursive,doc_00005_chunk_003,doc_00005,NIST.CSWP.29.pdf,pdf,3.0,434,26,List of Figures Fig. 1. CSF Core structure ....................................................................................................................3 Fig. 2. CSF Functions .................
small_recursive,doc_00005_chunk_004,doc_00005,NIST.CSWP.29.pdf,pdf,3.0,371,32,Fig. 4. CSF Tiers for cybersecurity risk governance and management ...................................................8 Fig. 5. Using the CSF to improve risk management communication .................
small_recursive,doc_00006_chunk_000,doc_00006,NIST.CSWP.29.pdf,pdf,4.0,466,69,"NIST CSWP 29 The NIST Cybersecurity Framework (CSF) 2.0 February 26, 2024 iv Preface T he Cybersecurity Framework (CSF) 2.0 is designed to help organizations of all sizes and sectors — including indus"
small_recursive,doc_00006_chunk_001,doc_00006,NIST.CSWP.29.pdf,pdf,4.0,454,66,"all approach. Each organization has both common and unique risks, as well as varying risk appetites and tolerances, specific missions, and objectives to achieve those missions. By necessity, the way o"
small_recursive,doc_00006_chunk_002,doc_00006,NIST.CSWP.29.pdf,pdf,4.0,483,66,"or physical in nature. The CSF describes desired outcomes that are intended to be understood by a broad audience, including executives, managers, and practitioners, regardless of their cybersecurity e"
small_recursive,doc_00006_chunk_003,doc_00006,NIST.CSWP.29.pdf,pdf,4.0,417,60,"immediate consideration to mitigate cybersecurity risks. Although not prescriptive, the CSF assists its users in learning about and selecting specific outcomes. Suggestions for how specific outcomes m"
small_recursive,doc_00006_chunk_004,doc_00006,NIST.CSWP.29.pdf,pdf,4.0,472,81,choose to automate some of their processes. The QSGs suggest initial ways to use the CSF and invite the reader to explore the CSF and related resources in greater depth. Available through the NIST CSF
small_recursive,doc_00006_chunk_005,doc_00006,NIST.CSWP.29.pdf,pdf,4.0,496,73,"CSF to their specific needs. Building on previous versions, CSF 2.0 contains new features tha t highlight the importance of governance and supply chains. Special attention is paid to the QSGs to ensur"
small_recursive,doc_00006_chunk_006,doc_00006,NIST.CSWP.29.pdf,pdf,4.0,426,67,"organizations to compare where they are versus where they want or need to be and allows them to implement and assess security controls more quickly. Cybersecurity risks are expanding constantly, and m"
small_recursive,doc_00006_chunk_007,doc_00006,NIST.CSWP.29.pdf,pdf,4.0,164,26,well-resourced cybersecurity team. The CSF is designed to be valuable for any type of organization and is expected to provide appropriate guidance over a long time.
small_recursive,doc_00007_chunk_000,doc_00007,NIST.CSWP.29.pdf,pdf,5.0,497,76,"NIST CSWP 29 The NIST Cybersecurity Framework (CSF) 2.0 February 26, 2024 1 1. Cybersecurity Framework (CSF) Overview This document is version 2.0 of the NIST Cybersecurity Framework (Framework or CSF"
small_recursive,doc_00007_chunk_001,doc_00007,NIST.CSWP.29.pdf,pdf,5.0,440,57,"outcome. These outcomes can be understood by a broad audience, including executives, managers, and practitioners, regardless of their cybersecurity expertise. Because the outcomes are sector-, country"
small_recursive,doc_00007_chunk_002,doc_00007,NIST.CSWP.29.pdf,pdf,5.0,469,70,"current and/or target cybersecurity posture in terms of the CSF Core’s outcomes. • CSF Tiers, which can be applied to CSF Organizational Profiles to characterize the rigor of an organization’s cyberse"
small_recursive,doc_00007_chunk_003,doc_00007,NIST.CSWP.29.pdf,pdf,5.0,434,70,does not prescribe outcomes nor how they may be achieved. Descriptions of how an organization can achieve those outcomes are provided in a suite of online resources that complement the CSF and are ava
small_recursive,doc_00007_chunk_004,doc_00007,NIST.CSWP.29.pdf,pdf,5.0,487,68,"• Informative References that point to sources of guidance on each outcome from existing global standards, guidelines, frameworks, regulations, policies, etc. • Implementation Examples that illustrate"
small_recursive,doc_00007_chunk_005,doc_00007,NIST.CSWP.29.pdf,pdf,5.0,415,60,"the CSF into practice and set priorities for managing cybersecurity risks An organization can use the CSF Core, Profiles, and Tiers with the supplementary resources to understand, assess, prioritize, "
